Credit_Limit,X2,X3,X4,Age,Pay_Status_Sep,Pay_Status_Aug,Pay_Status_Jul,X9,X10,X11,Bill_Sep,Bill_Aug,Bill_Jul,X15,X16,X17,Pay_Amt_Sep,Pay_Amt_Aug,Pay_Amt_Jul,X21,X22,X23,PD_Score,Decision,Expected_Loss
50000,2,2,1,31,0,0,0,0,0,0,52754,50393,25953,27350,19931,16845,3000,5000,3000,3002,3007,7000,0.31011188081502106,MANUAL REVIEW,6977.517318337974
170000,2,2,1,30,0,0,0,0,0,0,165327,165627,165871,164606,121547,121118,7400,6328,5280,4300,4500,4300,0.21456261412932018,APPROVE,16414.039980892994
30000,2,2,1,51,0,0,0,0,0,0,10874,11896,12906,13162,13438,13705,1205,1215,471,488,491,508,0.49630079155415496,MANUAL REVIEW,6700.060685981091
100000,2,3,2,53,0,0,0,0,0,0,101503,29880,31119,58653,59477,60695,1538,1777,29103,2283,2334,2290,0.2565576486126674,APPROVE,11545.094187570034
240000,1,2,2,30,-2,-2,-1,-1,-1,-1,53812,2000,2396,4657,2452,2418,2010,2613,5076,2464,2428,4170,0.17388689832596316,APPROVE,18779.78501920402
100000,1,2,1,40,0,0,0,-2,-2,-2,37596,23808,0,0,0,0,1000,0,0,0,0,0,0.37293200865852516,MANUAL REVIEW,16781.940389633633
230000,1,1,1,32,1,-2,-2,-2,-2,-1,0,0,0,0,0,150,0,0,0,0,150,990,0.5898464372736076,MANUAL REVIEW,61049.106257818385
150000,2,1,1,32,0,0,0,-2,-2,-2,75918,77025,0,0,0,0,3525,0,0,0,0,0,0.23454620668751328,APPROVE,15831.868951407147
300000,2,3,1,52,0,0,0,0,0,0,293174,268652,285524,235773,221123,221269,15000,25000,8000,22000,10060,9000,0.1524682707691491,APPROVE,20583.21655383513
70000,2,3,2,41,0,0,0,0,0,0,32581,32888,33481,33683,34227,34327,2000,1500,1138,1806,1383,1250,0.3095070575185047,MANUAL REVIEW,9749.4723118329
50000,2,1,2,40,0,0,0,0,0,0,52841,52016,51990,50570,21095,19999,1860,2619,2000,500,714,20702,0.3495130857110428,MANUAL REVIEW,7864.044428498462
560000,1,1,2,40,0,0,0,0,0,0,487816,471138,454471,432132,285868,291140,15933,17065,14878,8505,9027,8527,0.18415592674122547,APPROVE,46407.29353878882
120000,1,1,2,30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.4321252744261038,MANUAL REVIEW,23334.764819009604
290000,1,2,1,36,-1,-1,-1,-1,-1,-1,16082,27310,12811,11111,24586,11992,27411,12821,11111,24586,11992,12772,0.09650167569434082,APPROVE,12593.468678111476
70000,2,2,1,39,0,0,0,0,0,-2,54801,52714,18596,9760,0,0,5336,1268,1052,0,0,0,0.36845929781549336,MANUAL REVIEW,11606.46788118804
70000,1,3,1,50,2,3,2,2,2,0,56781,55327,52927,30432,16546,16722,2,3,2214,0,600,800,0.8832106954047673,REJECT,27821.13690525017
260000,2,1,2,30,0,0,0,0,0,0,235961,222409,215056,212791,177159,143920,7988,7979,6807,5247,5240,5000,0.21330112015159397,APPROVE,24956.231057736495
200000,2,4,2,27,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.27408648759872045,APPROVE,24667.78388388484
70000,2,1,1,36,2,0,0,0,0,0,81719,85389,86287,65287,35345,9360,5000,3000,2000,3000,5000,0,0.8688819637514094,REJECT,27369.781858169397
240000,2,1,2,30,-2,-2,-2,-2,-2,-2,0,0,9625,8864,9248,23353,0,9625,0,9248,23353,1205,0.35438670213112355,MANUAL REVIEW,38273.76383016134
150000,2,3,1,40,0,0,0,0,0,0,56690,58775,62769,64233,65704,69835,3606,5600,2500,2500,5400,2600,0.15222857048499672,APPROVE,10275.428507737279
50000,2,2,1,37,0,0,0,0,0,2,28522,29906,34057,34611,38359,37592,1849,5000,1417,4488,0,1540,0.5571482699714657,MANUAL REVIEW,12535.836074357978
200000,2,2,2,32,-2,-2,-2,-1,0,0,940,174,1684,1581,2381,2381,174,1689,1581,800,0,0,0.32287893232152143,MANUAL REVIEW,29059.10390893693
80000,2,2,1,37,0,-1,0,0,0,0,5744,33115,34131,34809,35539,36271,33115,1568,1246,1291,1324,728,0.30442661925461806,MANUAL REVIEW,10959.35829316625
200000,2,2,1,31,-2,-2,-2,-2,-2,-2,2167,9003,1301,7066,3486,12191,9003,1301,7070,3688,12191,4760,0.12066711590676361,APPROVE,10860.040431608724
30000,2,2,2,22,0,0,-2,-2,-2,-2,18830,0,0,0,0,0,0,0,0,0,0,0,0.38716511430256995,MANUAL REVIEW,5226.729043084694
400000,2,3,1,40,0,-1,-1,-1,-1,-1,30179,35550,71671,-329,65691,23657,35729,72031,0,66020,23776,32948,0.06785278204310984,APPROVE,12213.50076775977
20000,1,2,2,22,0,0,2,0,0,0,8134,9992,10526,11049,11865,12665,2000,1000,1000,1000,1000,8100,0.6161321250904283,REJECT,5545.189125813854
500000,1,1,1,55,-1,-1,-1,0,0,0,3925,11200,25509,9857,8945,9985,11253,25585,3,18,5034,5031,0.11017455093898514,APPROVE,24789.273961271658
50000,2,2,1,54,0,0,0,0,0,0,46137,46975,47500,47921,17125,16686,2000,2045,1466,600,604,608,0.36748183554804387,MANUAL REVIEW,8268.341299830987
20000,2,1,1,58,0,0,0,0,0,0,17241,18463,19640,19114,18679,15000,1500,1626,100,600,300,0,0.32590771668862056,MANUAL REVIEW,2933.1694501975853
50000,1,2,2,37,1,2,0,0,0,0,28731,27985,29000,29731,30400,33427,0,1482,1213,1300,3703,0,0.6935139012750717,REJECT,15604.062778689115
240000,2,3,1,41,-1,-1,-1,0,-1,-1,3973,3724,7448,3724,5814,10942,3724,7448,0,5814,8852,0,0.420020926126151,MANUAL REVIEW,45362.26002162431
280000,2,2,1,64,0,0,2,0,0,0,22715,37818,35497,30164,7164,7164,15506,17,3364,0,0,0,0.28591491604607977,APPROVE,36025.27942180606
170000,2,2,2,33,1,-1,-1,-1,-2,-2,0,7042,2986,0,0,0,7042,2986,0,0,0,0,0.42133414511159195,MANUAL REVIEW,32232.062101036783
260000,2,1,2,32,0,0,0,0,-1,-1,8161,10086,12985,0,560,0,2000,3000,0,560,0,0,0.24682570612418694,APPROVE,28878.607616529873
130000,2,2,1,34,1,-1,0,0,0,0,0,5396,10270,13576,13864,14636,5396,5000,3500,501,1000,2000,0.2684554030609801,APPROVE,15704.641079067334
80000,2,2,1,34,1,2,2,2,2,2,46461,47526,46466,48183,49057,51091,2100,0,2800,1800,3000,0,0.7961753915329789,REJECT,28662.31409518724
20000,1,1,2,28,0,0,0,0,0,0,17359,16828,17723,18733,12249,19910,2700,4150,1500,577,8000,300,0.387698999461402,MANUAL REVIEW,3489.290995152618
20000,1,2,1,53,0,0,2,2,2,2,16039,19752,19112,20223,18806,20001,4000,0,1382,0,3000,0,0.7282919564020365,REJECT,6554.6276076183285
20000,1,2,2,26,0,0,0,-2,-2,-1,18838,15349,0,0,0,19125,1200,0,0,0,19125,1000,0.41135836488919025,MANUAL REVIEW,3702.2252840027127
70000,2,2,2,36,0,0,0,0,0,0,67864,59165,29314,28844,29443,30101,2044,1773,1181,1215,1297,1008,0.34867555840949777,MANUAL REVIEW,10983.28008989918
290000,2,1,1,37,-1,-1,-1,-1,-1,-1,3486,550,1922,550,550,3810,550,1922,550,550,3810,2927,0.3191386819356089,MANUAL REVIEW,41647.59799259696
30000,2,3,1,22,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.37032440524033605,MANUAL REVIEW,4999.379470744537
330000,2,3,1,55,0,0,0,0,0,0,21333,25915,25036,21804,19228,18799,5000,5200,6000,4300,5000,4000,0.07777395400304699,APPROVE,11549.432169452477
80000,2,2,2,29,0,0,0,2,2,0,59520,60492,62160,64714,62420,62990,2753,3438,4400,0,2400,9974,0.5469773199401246,MANUAL REVIEW,19691.183517844485
180000,2,1,1,35,-1,-1,-1,2,-1,-1,3544,-36,163,163,1772,148,0,1000,0,2000,0,5000,0.5803845109402858,MANUAL REVIEW,47011.145386163145
210000,2,2,2,30,0,0,0,0,0,0,215842,220042,214545,215635,163741,162253,9500,9100,9900,6100,6100,6300,0.3384142732577411,MANUAL REVIEW,31980.148822856532
50000,1,1,2,25,0,0,0,0,0,0,18164,19456,20486,21241,21788,23281,1900,1645,1400,900,2000,0,0.3029792968325491,MANUAL REVIEW,6817.034178732355
50000,2,3,1,27,2,0,0,0,2,0,11275,37651,38498,40644,39731,35657,27234,1754,2900,0,1265,832,0.8907848907138735,REJECT,20042.66004106215
60000,2,1,1,43,2,2,2,2,2,2,46806,47758,48669,49559,50608,51426,2000,2000,2000,2000,1806,2300,0.922917414450173,REJECT,24918.77019015467
140000,2,2,1,33,0,0,0,-2,-1,0,89226,90212,-1037,-1037,66441,68365,3133,0,0,68383,3000,3096,0.4900357060092179,MANUAL REVIEW,30872.24947858073
330000,1,3,1,37,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.6522470142541644,REJECT,96858.68161674342
210000,2,1,2,30,0,0,0,0,0,0,7264,8816,10749,5125,5732,9297,2000,2500,2000,1000,4000,4000,0.16180724608532365,APPROVE,15290.784755063085
70000,1,1,2,30,0,0,0,0,0,0,36201,25510,11402,8464,6464,-1000,1586,1000,0,0,0,0,0.3500530389944274,MANUAL REVIEW,11026.670728324463
80000,1,2,1,42,0,0,0,0,0,0,78216,62890,52973,52328,49214,50245,2115,5004,1834,1562,1621,2196,0.3750758556715345,MANUAL REVIEW,13502.730804175242
50000,1,3,2,34,-1,2,2,-2,-2,-2,780,780,0,0,0,0,0,0,0,0,0,0,0.7535947434712096,REJECT,16955.881728102217
530000,1,1,2,32,-2,-2,-1,0,0,0,12451,24095,15688,24511,12144,34963,24120,15791,12808,8090,34110,90231,0.08385677223640342,APPROVE,19999.840178382216
10000,2,1,2,22,1,3,2,2,2,2,8352,8078,7800,8672,8388,9248,0,0,1000,0,1000,0,0.8234986384962377,REJECT,3705.74387323307
80000,2,3,2,50,0,0,0,0,0,0,46239,46914,47918,47620,48571,48525,1754,2210,1700,1614,1600,1600,0.2652419105985874,APPROVE,9548.708781549149
210000,1,1,1,34,0,0,0,0,0,-1,42617,67734,66612,65799,-41,8208,30020,4043,10329,0,8249,2572,0.13855726262460444,APPROVE,13093.661318025119
200000,2,1,1,34,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.5636807198211558,MANUAL REVIEW,50731.264783904015
50000,1,1,2,45,0,0,0,0,0,0,42931,45556,43809,36493,20069,20210,6004,1805,1255,1003,1111,3002,0.25895751449518717,APPROVE,5826.544076141711
150000,1,1,1,54,1,2,2,2,2,2,23959,23276,25294,26780,27143,27563,0,2400,2201,1100,1000,0,0.8085104024097984,REJECT,54574.4521626614
100000,2,1,2,26,-1,-1,-2,-2,-2,-2,26273,-73,-73,-73,-73,-73,0,0,0,0,0,0,0.20764594692266922,APPROVE,9344.067611520115
230000,1,1,2,29,0,0,2,2,2,0,40732,44563,42804,44020,41278,34672,5000,0,3000,0,3000,3000,0.643755129163061,REJECT,66628.65586837682
50000,2,3,1,47,0,0,0,0,0,0,32516,32774,33597,29105,26154,27699,1870,1693,1106,1473,3000,2507,0.3520259170486054,MANUAL REVIEW,7920.583133593623
60000,2,5,2,33,0,0,0,0,0,0,52176,39107,39547,39555,40216,41039,2000,2000,1500,2000,2200,2000,0.18994610483412017,APPROVE,5128.544830521245
420000,1,1,1,47,-1,-1,-1,-1,-1,-1,10517,15571,9090,9622,10223,3942,15585,9100,9628,10223,3942,3754,0.05955501246529222,APPROVE,11255.89735594023
50000,1,2,3,41,0,0,0,0,0,0,52260,40893,81308,41463,40045,40845,1679,1640,1449,1454,1466,1526,0.4355210446240727,MANUAL REVIEW,9799.223504041636
20000,1,2,2,23,2,2,2,0,0,-2,7130,9455,9159,10000,0,0,2455,0,1000,0,0,0,0.9006377544737192,REJECT,8105.739790263473
80000,2,2,1,24,0,0,0,0,0,0,74377,76137,78366,78400,80000,80000,3000,3455,1960,2000,0,0,0.3262323717309317,MANUAL REVIEW,11744.365382313541
50000,1,3,1,46,0,0,0,0,0,0,49083,27822,28702,29119,29240,28664,1463,1733,1150,1480,1200,3135,0.36801163013666943,MANUAL REVIEW,8280.261678075063
60000,2,2,2,24,0,0,0,0,0,0,58143,60221,50135,19553,11896,15241,3044,1123,7553,474,3586,305,0.3961851612734498,MANUAL REVIEW,10696.999354383146
80000,2,2,1,26,0,0,2,4,3,2,32183,34454,39559,38640,37721,39965,2820,6000,0,0,3000,0,0.6371502325620417,REJECT,22937.4083722335
200000,2,2,2,26,0,0,0,2,2,0,105433,108408,116094,116289,112011,106313,5498,11084,3800,0,4005,2911,0.39888130320795673,MANUAL REVIEW,35899.317288716105
200000,1,2,2,26,0,0,0,0,0,0,103194,107027,107765,109970,113436,115402,5500,4000,4000,5242,5000,4400,0.20446766825733206,APPROVE,18402.090143159887
200000,1,3,2,41,-2,-2,-2,-2,-2,-2,20950,182,3150,0,0,0,182,3165,0,0,0,94,0.2174123755618346,APPROVE,19567.113800565116
80000,2,2,2,24,0,0,0,0,0,0,19188,18774,12339,11312,8324,7079,1374,1235,1101,270,1000,1000,0.28469401701667335,APPROVE,10248.984612600241
290000,1,4,1,52,0,-1,-1,-1,0,0,302396,2000,2208,105145,106511,108228,2000,2604,215917,3685,3700,3786,0.11301544421752441,APPROVE,14748.515470386936
270000,2,2,1,32,1,2,2,2,2,2,234752,233036,229286,217644,223690,221413,10000,8000,0,16000,8000,0,0.8128506557983962,REJECT,98761.35467950514
180000,2,2,2,34,-1,-1,-1,-1,-1,-1,194,191,187,176,188,187,200,187,180,200,187,750,0.44500233969740133,MANUAL REVIEW,36045.18951548951
390000,1,1,1,45,2,2,0,0,0,0,185204,180455,131386,131879,115183,75131,0,6000,3500,5000,4500,3000,0.8915273079194908,REJECT,156463.04253987063
30000,2,3,1,47,0,0,0,0,0,0,15979,17705,19107,20281,20941,21799,2000,2000,1500,1000,1200,2000,0.39417136349081927,MANUAL REVIEW,5321.313407126061
200000,2,2,2,29,0,0,0,0,0,0,204134,194949,153646,137087,134995,135953,8000,5542,5308,4587,4750,4935,0.2166099440440594,APPROVE,19494.894963965344
60000,1,1,1,60,-1,-1,-1,-1,-1,-1,390,390,2840,390,390,769,390,2840,390,390,769,390,0.5430750730899279,MANUAL REVIEW,14663.026973428054
180000,2,1,2,33,2,2,2,2,2,2,118656,125175,126899,127336,125273,134210,10000,5200,4000,1500,11000,1000,0.864861176671507,REJECT,70053.75531039207
130000,2,1,1,33,-1,2,0,0,0,-1,10653,7439,15206,12446,7047,5472,13,12454,30,21,5488,1725,0.22486990507717783,APPROVE,13154.889447014904
140000,2,3,1,41,0,0,0,0,0,0,114133,122191,128069,103319,105702,108619,10000,8000,5000,4000,4520,6000,0.23178071322204113,APPROVE,14602.184932988592
260000,1,1,2,31,0,0,0,0,0,0,102350,96133,90183,89846,101034,84152,4033,4000,4005,14066,3017,2736,0.13515871216806927,APPROVE,15813.569323664105
50000,2,2,1,53,0,0,0,0,-1,2,46940,48372,48184,3736,2003,380,2188,1000,75,2003,0,0,0.4749814070217484,MANUAL REVIEW,10687.08165798934
190000,1,2,1,48,0,-1,0,0,0,0,6450,189102,189018,175871,157218,151618,189717,7779,6092,5018,6168,1218,0.3962884720500131,MANUAL REVIEW,33882.66436027612
400000,1,3,2,63,-1,-1,-1,-1,0,0,52332,42898,26096,396988,348029,173170,42898,26099,397092,7864,3785,0,0.21831546540204233,APPROVE,39296.78377236762
350000,2,1,2,44,2,3,2,2,2,2,309250,314607,322032,327193,333278,340791,12000,14000,12000,13000,13000,13000,0.7176278702225861,REJECT,113026.38956005732
100000,2,3,1,43,2,2,0,0,0,0,100304,97814,100337,100585,52041,70731,0,5000,2623,2500,32000,2567,0.8305326360155209,REJECT,37373.96862069844
90000,1,1,1,34,0,0,0,-2,-2,-2,106339,90500,0,0,0,0,20585,0,0,0,0,0,0.3539155718500108,MANUAL REVIEW,14333.580659925437
70000,2,2,2,22,0,0,0,0,0,0,66505,67514,69038,69927,50579,49483,2501,3001,2608,1777,1792,1793,0.38278157434563376,MANUAL REVIEW,12057.619591887464
50000,1,2,1,32,0,0,0,0,0,0,11030,12048,13145,14160,14441,14743,1203,1300,1235,516,534,537,0.46855017180422986,MANUAL REVIEW,10542.378865595172
50000,2,2,2,22,2,2,2,3,2,2,19091,18487,22219,21520,20108,18207,0,4042,0,648,0,921,0.9072063801887048,REJECT,20412.14355424586
60000,1,2,1,38,0,0,2,0,0,0,72930,71123,67405,63559,60048,56458,5000,3000,3000,3000,2000,3000,0.4681244332649053,MANUAL REVIEW,12639.359698152444
20000,1,2,2,25,0,0,0,0,0,0,13429,14502,15564,16600,17025,17381,1300,1300,1300,700,630,650,0.5238364016058236,MANUAL REVIEW,4714.527614452412
10000,1,2,2,22,2,0,0,-1,-1,-2,8631,9202,9975,528,0,0,1238,1275,528,0,0,0,0.8916044129931607,REJECT,4012.2198584692233
150000,1,1,2,26,2,2,2,2,2,0,164576,160500,170405,176048,161874,144124,0,14000,10048,0,5118,4517,0.901365804752113,REJECT,60842.19182076763
180000,1,1,2,28,0,-1,2,0,0,0,2569,2834,394,904,2514,4054,2834,0,900,2000,4000,2000,0.47849261852572483,MANUAL REVIEW,38757.90210058371
160000,1,1,1,30,-1,0,0,0,0,0,16754,44946,40453,40951,40709,35569,40453,2002,1500,2000,1000,6443,0.11972370259454997,APPROVE,8620.106586807598
120000,2,2,2,40,0,0,0,-2,-2,-2,4180,5100,0,0,0,0,1000,0,0,0,0,0,0.4710655597154642,MANUAL REVIEW,25437.540224635068
60000,2,2,1,57,0,0,0,0,0,0,20866,22131,22685,24938,25085,28862,2000,2000,2950,926,4600,0,0.30376698429609705,MANUAL REVIEW,8201.70857599462
200000,2,3,1,50,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,390,390,0.5881620835242289,MANUAL REVIEW,52934.58751718061
200000,2,2,1,48,0,0,0,0,0,0,93713,59223,50290,49771,92192,90772,1866,1762,1827,53248,3293,3314,0.21898031737382764,APPROVE,19708.22856364449
100000,1,2,2,28,0,0,0,0,0,-2,188853,180765,64653,10388,3762,1434,5003,3018,1400,3786,1774,12714,0.2724608742763533,APPROVE,12260.739342435898
360000,2,1,2,30,0,0,0,0,0,0,70701,74550,78212,69453,73423,72575,10000,10005,10000,10000,10000,10000,0.07928191507540784,APPROVE,12843.670242216069
20000,2,1,2,27,3,2,2,0,0,2,16732,17866,17276,17514,18462,18036,1700,0,800,1361,0,800,0.9077620922127441,REJECT,8169.858829914697
390000,2,2,1,31,0,0,0,0,0,-2,49667,33900,33545,16666,0,0,1700,17000,333,0,16666,13807,0.15393721455702478,APPROVE,27015.98115475785
420000,1,1,1,32,0,0,0,0,0,0,45060,25056,24751,24984,24983,23751,1407,1332,963,877,1000,908,0.21574405633415253,APPROVE,40775.62664715483
470000,1,2,1,52,0,0,0,0,0,0,84672,86821,88892,90944,93739,96428,5000,5000,5000,5000,5000,5000,0.09199442179209814,APPROVE,19456.820209028756
170000,2,1,1,37,-1,0,-1,-1,-1,0,397,396,396,596,25081,25189,395,396,596,25081,504,396,0.34780951836164514,MANUAL REVIEW,26607.428154665853
260000,2,2,1,42,0,0,0,0,0,2,50060,54213,49512,18657,33296,32622,5000,2655,800,15000,0,10000,0.2480398786053543,APPROVE,29020.665796826455
100000,2,2,1,33,0,0,0,0,0,0,82308,83994,85688,86643,88280,90054,3261,3307,2581,2502,2525,2600,0.256261790293177,APPROVE,11531.780563192968
110000,2,1,2,29,-2,-2,-2,-2,-2,-2,7397,-18,-18,-18,-18,-18,2000,0,0,0,0,0,0.1718347034865892,APPROVE,8505.817822586165
390000,1,2,2,29,0,0,0,0,0,0,65354,70758,70791,66495,52055,68567,20000,14000,10000,12000,30000,13000,0.05748651134110861,APPROVE,10088.882740364561
110000,2,2,1,36,-1,-1,-1,-1,-1,-1,2002,1056,4680,880,880,880,1056,4756,880,880,880,880,0.40071136709445676,MANUAL REVIEW,19835.21267117561
100000,1,2,2,29,0,0,0,-2,-2,-2,65324,11860,0,0,0,0,2106,0,0,0,0,0,0.2431590537290206,APPROVE,10942.157417805927
50000,2,1,2,27,3,2,2,7,7,7,300,300,300,300,300,300,0,0,0,0,0,0,0.7938300128722703,REJECT,17861.175289626084
90000,2,3,1,44,-1,-1,-1,-1,-1,-1,1473,1473,1473,1473,1473,1473,1473,1473,1473,1473,1473,34619,0.380034067525263,MANUAL REVIEW,15391.37973477315
70000,1,2,2,40,1,2,0,0,0,0,79237,71627,73326,69645,19799,-1,0,2986,20150,500,0,0,0.5928161690155482,MANUAL REVIEW,18673.709323989773
500000,2,2,1,36,-2,-2,-2,-2,-2,-2,-1,229,504,24125,19611,3100,230,625,24246,19709,3117,62754,0.26137892246959865,APPROVE,58810.25755565969
90000,2,3,1,38,-1,0,0,0,0,0,85718,88476,90120,91124,65778,65866,4200,5000,4776,2400,3000,3000,0.2726315874794685,APPROVE,11041.579292918474
210000,2,1,2,29,-1,-1,-1,-1,2,-1,27371,871,871,2042,1021,1666,871,871,2042,0,1666,316,0.3860944879023552,MANUAL REVIEW,36485.929106772564
50000,2,2,2,27,2,2,2,2,0,0,19410,22085,23435,22765,22990,23369,3000,2000,0,900,900,1006,0.8996174950097545,REJECT,20241.393637719477
230000,2,2,1,45,-1,-1,-1,-1,0,0,107,107,1741,107,107,0,107,1741,214,0,0,0,0.44507026089171925,MANUAL REVIEW,46064.77200229294
10000,1,1,2,36,1,2,3,2,0,0,8803,10926,10425,9919,9825,10581,2620,0,0,400,1100,0,0.7644591550404212,REJECT,3440.066197681895
30000,1,1,1,45,0,0,0,0,0,-2,29029,27381,28945,29373,0,0,2000,2138,1102,0,0,0,0.41707436500940376,MANUAL REVIEW,5630.503927626951
20000,1,2,2,44,1,2,2,2,0,0,18330,17743,20346,19597,19086,16755,0,3208,0,600,453,138,0.7792759212768152,REJECT,7013.483291491337
50000,2,3,1,50,0,0,0,0,0,0,36149,38078,36766,30490,26934,28118,3000,10000,5000,1500,2000,2000,0.2645136728787318,APPROVE,5951.557639771465
250000,1,1,2,31,0,0,0,0,0,0,215316,198490,169014,167776,168110,168505,6845,5945,5919,6000,6059,5837,0.16648981210003036,APPROVE,18730.103861253418
430000,2,1,2,29,0,0,0,0,0,0,111409,114071,116749,118319,121351,125225,6000,6000,5000,5000,6000,5000,0.07990452997897632,APPROVE,15461.526550931918
320000,1,2,1,39,0,0,0,0,0,0,93768,91523,91579,91193,92837,95323,3317,3506,4218,5000,6080,938,0.15392143774352252,APPROVE,22164.687035067243
150000,2,2,1,41,0,0,0,0,0,0,80435,74826,74485,71935,71757,71844,3349,3200,2700,2711,2800,1561,0.18825906301638312,APPROVE,12707.486753605861
180000,2,1,1,29,-2,-1,0,0,-2,-2,0,287,5264,1521,0,0,287,5293,1523,0,0,0,0.2806453062051233,APPROVE,22732.269802614985
280000,2,1,2,29,-1,-1,-1,-1,-1,-1,4356,12345,2663,867,3060,858,12384,2664,867,3060,858,3193,0.20228306498280707,APPROVE,25487.666187833693
180000,2,4,1,34,-1,-1,-1,-1,0,0,6892,6892,6892,6282,8282,0,6892,6892,6282,2000,0,0,0.06548733445489562,APPROVE,5304.474090846545
390000,2,3,2,45,0,-1,-1,-1,-1,0,94373,2230,609,-3261,36635,38396,2230,609,0,40396,3000,105100,0.3801567047860697,MANUAL REVIEW,66717.50168995523
80000,1,2,2,25,-2,-2,-2,-2,-2,-2,302,-62,1958,-101,15932,950,0,2020,0,16033,11220,0,0.21934731849944786,APPROVE,7896.503465980122
140000,2,2,2,27,0,0,0,0,0,0,136276,139504,140262,138958,136898,141634,7000,6000,7000,5000,10700,4600,0.2605386494710083,APPROVE,16413.934916673523
30000,2,2,1,22,2,0,0,0,0,0,26846,27718,28067,28334,28984,14769,2000,1500,1000,800,728,1000,0.8695508979964612,REJECT,11738.937122952228
80000,2,2,1,32,3,2,2,2,0,0,72385,72643,73462,71681,73375,74794,2000,2600,0,2850,2800,3000,0.9007940430142042,REJECT,32428.585548511353
200000,1,1,1,34,-1,-1,-1,-1,-1,-2,5879,5884,5171,4598,-95,-2175,5884,5171,4598,0,0,0,0.17169833089009917,APPROVE,15452.849780108927
10000,1,3,2,36,-1,-1,-1,-1,2,2,6517,344,0,10040,9735,10362,344,900,10040,0,790,0,0.6999991161989411,REJECT,3149.996022895235
140000,2,3,1,39,0,0,0,0,0,0,127896,131764,134654,138303,119845,122457,7500,6500,7500,5000,4700,5228,0.15161718735694307,APPROVE,9551.882803487413
110000,1,2,2,24,0,0,0,0,0,0,105927,65575,66495,67415,68538,78911,2375,2395,2397,2583,12000,2583,0.2843961013970453,APPROVE,14077.607019153742
120000,1,1,2,27,-1,-1,-1,-1,0,0,316,316,1360,9474,10158,2551,316,1360,10000,1000,2000,3000,0.41250008747175754,MANUAL REVIEW,22275.004723474907
20000,2,2,1,24,1,2,3,2,0,0,19242,21821,21197,20400,20000,20000,3200,0,0,0,0,0,0.7626434578888662,REJECT,6863.791120999796
270000,2,2,1,42,1,-2,-2,-2,-2,-2,-330,-330,-330,-330,-330,-330,0,0,0,0,0,0,0.5439992501247648,MANUAL REVIEW,66095.90889015893
50000,2,2,2,23,0,0,0,0,0,0,40760,39660,23203,18983,13466,18878,1500,1500,1100,1466,5556,598,0.33864876880152245,MANUAL REVIEW,7619.597298034256
100000,2,5,1,54,0,0,0,0,0,0,95980,99056,100415,102666,63913,65246,4057,3232,3275,2290,2365,2382,0.07589429876007027,APPROVE,3415.243444203162
80000,2,3,2,22,0,0,-1,-1,-2,-2,37990,39400,15674,-1,-1,-1,2400,15674,0,0,0,0,0.12094689145947514,APPROVE,4354.088092541105
50000,2,1,2,26,0,0,0,0,0,0,48338,48283,40989,26695,18884,20131,3008,2024,3000,1000,5000,1500,0.2774633954139255,APPROVE,6242.926396813324
10000,2,2,1,37,-1,-1,-1,-1,-1,0,5050,3704,6222,974,8834,6010,5011,6222,984,8834,0,6481,0.44870114272265116,MANUAL REVIEW,2019.15514225193
100000,1,2,2,35,-1,2,2,-1,-1,2,8102,10252,5607,59265,62554,55392,2500,0,59265,4100,2500,0,0.7248309885709134,REJECT,32617.394485691104
180000,2,2,1,36,-1,-1,-1,-2,-2,-2,787,398,0,0,0,0,398,0,0,0,0,0,0.44351587561038425,MANUAL REVIEW,35924.78592444112
120000,2,2,1,54,1,-2,-2,-2,-1,-1,-200,-200,-200,0,700,1935,0,0,200,700,1935,0,0.2756540747699081,APPROVE,14885.320037575038
50000,2,2,1,45,0,0,0,0,0,0,47823,48468,50955,49813,49290,50603,3144,3878,3000,2500,2000,1787,0.3201526672318992,MANUAL REVIEW,7203.435012717732
30000,2,2,2,21,0,0,0,0,0,0,28871,28430,29051,29265,28267,28925,1802,1802,1358,1100,1151,1568,0.3721947126054667,MANUAL REVIEW,5024.628620173801
120000,2,2,1,39,-1,-1,-1,-1,-1,-1,316,316,316,0,632,316,316,316,0,632,316,0,0.6067437100737975,REJECT,32764.160343985066
50000,1,2,2,26,2,0,0,0,0,0,24724,49102,49885,25773,25544,26264,25000,2010,796,957,1175,0,0.76286109328578,REJECT,17164.37459893005
30000,1,2,2,24,0,0,0,0,0,0,27880,29342,22974,24586,25675,30765,2000,1388,2000,1500,5541,0,0.43495342000335274,MANUAL REVIEW,5871.871170045262
